ROOF AGE,Permit Number,Permit Type,Description,Address,LAT,LON
11,20140303186,Commercial Change of Occupancy,CNC Unit 11-1 & 2 - Tile Art Factory,"1544 MARKET CIR, 11-2, PORT CHARLOTTE FL 33953",27.012787331428758,-82.15523877
11,20140303212,Residential Roofing,"RE ROOF : REMOVE EXISTING MATERIAL, INSTALL NEW MATERIAL","1409 KINGFISHER DR, ENGLEWOOD FL 34224",26.937791538438752,-82.31957798
11,20140303200,Residential Remodel,"NEW PLUMBING & ELECTRIC SERVICE, NEW VANITY & TILE","812 MENSH TER, PORT CHARLOTTE FL 33948",26.996995956096587,-82.12645717
11,COD-14-01030,CE - Code Enforcement (Not High Grass Only),Owner installed roofed front entrance & temporary canopy,"6168 SUNNYBROOK BLVD, ENGLEWOOD FL 34224",26.94054039997014,-82.27159119
11,COD-14-01026,CE - Code Enforcement (Not High Grass Only),"METAL CARPORT WITHOUT A PERMIT, JUNK LIKE CONDITIONS.","6108 SAFFORD ST, PUNTA GORDA FL 33950",26.882556915017595,-82.00478047
11,COD-14-01021,CE - Code Enforcement (Not High Grass Only),"New owner for property, Expired Roof permit #2004111531","13017 FELDMAN AVE, PORT CHARLOTTE FL 33981",26.958753462986383,-82.23878478
11,COD-14-00975,CE - Code Enforcement (Not High Grass Only),"DUALWHEEL TRUCK, EXPIRED ROOF PERMIT","3429 EDGEHILL TER, PORT CHARLOTTE FL 33952",26.97898481944409,-82.09121706
11,COD-14-00978,CE - Code Enforcement (Not High Grass Only),"Roof in disrepair, junk conditions, vehicle on blocks on driveway, unlicensed vehicle in yard, sewage being dumped in yard","1357 NIMROD ST, PORT CHARLOTTE FL 33952",27.007520603659195,-82.11415096
11,COD-14-00951,CE - Code Enforcement (Not High Grass Only),Steven Wodarski resident scrapping all kinds of metal in resisential area ... making noise consistently. .. garage full of scrap metal as well as outside... public nuisance. ..,"5413 COLFAX TER, PORT CHARLOTTE FL 33981",26.95021444074407,-82.24537661
11,COD-14-00948,CE - Code Enforcement (Not High Grass Only),our roof is leaking and the landlord will not get it fixed.,"12370 KNEELAND TER, PORT CHARLOTTE FL 33981",26.966644321606815,-82.24436955
11,20140406477,Residential Single Family,NEW CONSTRUCTION SINGLE FAMILY RESIDENCE,"4189 BEACH VIEW CT, PORT CHARLOTTE FL 33948",26.96906463237513,-82.17052459
11,20140406494,Residential Carport,"PAN ROOF--UNINSULATED-3""RISER PANS","20177 MIDWAY BLVD, PORT CHARLOTTE FL 33952",26.992437390815706,-82.11981203
11,20140406502,Residential Roofing,REPLACE FLAT ROOF,"736 JARVIS ST, PORT CHARLOTTE FL 33948",26.991063969745106,-82.13814539
11,20140406512,Residential Roofing,REROOF TO SHINGLES,"97 MARINER LN, ROTONDA WEST FL 33947",26.900232233979064,-82.28041083
11,20140406492,Residential Roofing,RE ROOF SHINGLE,"13572 KETRIDGE AVE, PORT CHARLOTTE FL 33953",27.029777469333606,-82.22045141
11,20140406496,Residential Roofing,SHINGLE ROOF REPLACEMENT,"11020 KIMBERLY AVE, ENGLEWOOD FL 34224",26.935827227026486,-82.26887519
11,20140406524,Residential Roofing,RE ROOF SHINGLE,"23507 MORELAND AVE, PORT CHARLOTTE FL 33954",27.03100772452036,-82.05850212
11,20140406513,Residential Roofing,REROOFTO  SHINGLE,"5 SPORTSMAN WAY, ROTONDA WEST FL 33947",26.90250787558685,-82.26488492
11,20140406483,Residential Roofing,RE ROOF SHINGLE,"265 CAMILLIA LN, PORT CHARLOTTE FL 33954",27.02635874323267,-82.19224545
11,20140406498,Residential Roofing,SHINGLE MODIFIED ROOF REPLACEMENT,"1675 VIRGINIA AVE, ENGLEWOOD FL 34223",26.93194399241331,-82.34023278
11,20140406464,Residential Roofing,ROOF REPLACEMENT,"456 S GULF BLVD, PLACIDA FL 33946",26.857608730847485,-82.31182862
11,20140406466,Residential Roofing,RE-ROOF 5V OFF 5V ON,"450 S GULF BLVD, PLACIDA FL 33946",26.857860552176113,-82.31198121
11,20140406522,Residential Roofing,re roof shingle,"22536 TAMPA AVE, PORT CHARLOTTE FL 33952",27.005412997235712,-82.07380681
11,20140406530,Residential Roofing,RE ROOF SHINGLE,"23052 AUGUST AVE, PORT CHARLOTTE FL 33954",27.02024087179106,-82.0724869
11,20140406500,Residential Roofing,SHINGLE ROOF REPLACEMENT,"10462 WATERFORD AVE, ENGLEWOOD FL 34224",26.93858724725145,-82.2742005
11,20140406422,Residential Roofing,SHINGLE RE-ROOF FLAT,"2129 ARKANSAS AVE, ENGLEWOOD FL 34224",26.91898920961507,-82.32284551
11,20140406437,Residential Deck,ADD NEW SUN DECK WITH ROOF AND NEW STAIRS,"220 KETTLE HARBOR DR, PLACIDA FL 33946",26.865856037046758,-82.31175988
11,20140406395,Residential Roofing,Tear off shingle roof & replace with shingles,"21065 EVANSTON AVE, PORT CHARLOTTE FL 33952",27.011592949588742,-82.10488893
11,20140406426,Residential Roofing,TILE RE-ROOF,"13816 LONG LAKE LN, PORT CHARLOTTE FL 33953",26.988201212804725,-82.21930697
11,20140406424,Residential Roofing,SHINGLE RE-ROOF,"231 DUXBURY AVE, PORT CHARLOTTE FL 33952",26.97060970831619,-82.08715827
11,20140406421,Residential Roofing,SHINGLE RE-ROOF,"1926 NUREMBERG BLVD, PUNTA GORDA FL 33983",27.005703073873452,-82.02368168
11,20140406412,Residential Roofing,TEAR OFF & RE ROOF,"7175 SPINNAKER BLVD, ENGLEWOOD FL 34224",26.925884135532797,-82.28874213
11,20140406429,Residential Roofing,SHINGLE RE-ROOF,"6401 SUNNYBROOK BLVD, ENGLEWOOD FL 34224",26.934177412849714,-82.272171
11,20140406428,Residential Roofing,RE-ROOF SHINGLE,"1248 NEAPOLITAN RD, PUNTA GORDA FL 33983",27.010515320752553,-82.02395633
11,20140406338,Residential Roofing,RE ROOF,"6745 THORMAN RD, PORT CHARLOTTE FL 33981",26.934377671888026,-82.23171997
11,20140406323,Residential Remodel,"REMODEL 2 BATHROOMS , BRING ELECTRIC TO CODE, PAINT, DRYWALL, TILE, BASE BOARDS","19854 MIDWAY BLVD, PORT CHARLOTTE FL 33948",26.98776237735909,-82.12792969
11,20140406321,Commercial Remodel,EAST ENGLEWOOD JEHOVAH'S WITNESS INTERIOR ALTERATIONS AND RE ROOF,"9654 GULFSTREAM BLVD, ENGLEWOOD FL 34224",26.922452903530047,-82.29588311
11,20140406364,Residential Roofing,RE-ROOF SHINGLE--COMPLETE TEAR OFF,"1508 SCHENLEY ST, PORT CHARLOTTE FL 33952",27.003318729363645,-82.07658388
11,20140406353,Solar Photovoltaic - Res,MARK AJA SFR ROOF MTD SOLAR PHOTOVOLTAIC SYSTEM,"22501 OLEAN BLVD, PORT CHARLOTTE FL 33952",26.987400182785404,-82.07513434
11,20140406337,Residential Roofing,TEAR OFF OLD ROOF AND TORCH MODIFY,"22129 MIDWAY BLVD, PORT CHARLOTTE FL 33952",26.999200692367786,-82.08656317
11,20140406230,Residential Roofing,REROOF SHINGLE,"92 PEARL ST, ENGLEWOOD FL 34223",26.925922417474393,-82.36015031
11,20140406239,Residential Roofing,RE ROOF SHINGLE & FLAT ROOF,"17447 VIDAL AVE, PORT CHARLOTTE FL 33954",27.026626556157705,-82.1588211
11,20140406222,Residential Roofing,RE-ROOF SHINGLE RIP OFF,"50 MARK TWAIN LN, ROTONDA WEST FL 33947",26.894167050230397,-82.28977203
11,20140406224,Residential Roofing,REROOF-SHINGLE,"94 PEARL ST, ENGLEWOOD FL 34223",26.925643705173854,-82.35998569
11,20140406228,Residential Roofing,REROOF SHINGLE,"91 PEARL ST, ENGLEWOOD FL 34223",26.926051459757993,-82.36025351
11,20140406268,Residential Roofing,TEAR OFF & RESHINGLE HOUSE,"13540 WAINWRIGHT DR, PORT CHARLOTTE FL 33953",27.00642961396884,-82.22447207
11,20140406225,Residential Roofing,RE ROOF FLAT,"3326 DOVER DR, PUNTA GORDA FL 33983",26.9791347,-82.00520134
11,20140406245,Commercial Miscellaneous,"BLDG C: CONCRETE RESTORATION, WATERPROOFING, TILE EXTERIOR WALKWAYS, REPLACE EXISTING SCREEN ENCLOSURES","5700 GULF SHORES DR, C, PLACIDA FL 33921",26.806545128880664,-82.27661131
11,20140406223,Residential Roofing,RE ROOF SHINGLE,"7338 HEAPFORD TER, PORT CHARLOTTE FL 33981",26.921749118625243,-82.260109
11,20140406241,Residential Roofing,RE ROOF SHINGLE,"7341 SPINNAKER BLVD, ENGLEWOOD FL 34224",26.92119782606742,-82.28878023
11,20140406221,Residential Roofing,RE ROOF BACK FLAT ROOF ONLY,"22196 LASALLE RD, PORT CHARLOTTE FL 33952",27.000503568621077,-82.08454131
11,20140406247,Commercial Miscellaneous,"BLDG B: CONCRETE RESTORATION, WATERPROOFING, TILE EXTERIOR WALKWAYS, REPLACE EXISTING SCREEN ENCLOSURES","5700 GULF SHORES DR, B, PLACIDA FL 33921",26.806545128880664,-82.27661131
11,20140406242,Residential Roofing,RE ROOF SHINGLE,"14968 LYNEBURG AVE, PORT CHARLOTTE FL 33981",26.874956100524148,-82.20770258
11,20140406262,Residential Roofing,AFTER THE FACT PERMIT--SHINGLE RE-ROOF,"2108 NUREMBERG BLVD, PUNTA GORDA FL 33983",27.000049660059226,-82.02403268
11,20140406233,Residential Roofing,RE ROOF SHINGLE,"1522 KENMORE ST, PORT CHARLOTTE FL 33952",27.00335126405878,-82.10102077
11,20140406253,Residential Roofing,RE ROOF SHINGLE W/LOW SLOPE APPLICATION,"18275 CORTLAND AVE, PORT CHARLOTTE FL 33948",26.99953272388893,-82.1475906
11,20140406232,Residential Roofing,REROOF SHINGLE,"93 PEARL ST, ENGLEWOOD FL 34223",26.925790187167078,-82.36006041
11,20140406226,Residential Roofing,REROOF SHINGLE,"95 PEARL ST, ENGLEWOOD FL 34223",26.925531337975016,-82.35986783
11,20140406244,Residential Roofing,RE ROOF SHINGLE,"228 ANNAPOLIS LN, ROTONDA WEST FL 33947",26.891185745021232,-82.28758233
11,20140406251,Commercial Roofing,RE ROOF SHINGLE,"4044 OAKVIEW DR, F1, PORT CHARLOTTE FL 33980",26.970064510066358,-82.05014102
11,20140406264,Solar Photovoltaic - Res,PERETZ SFR ROOF MTD SOLAR PHOTOVOLTAIC SYSTEM,"13419 ROMFORD AVE, PORT CHARLOTTE FL 33981",26.943090357057354,-82.22637946
11,20140406238,Residential Roofing,RE ROOF SHINGLE BACK SIDE ONLY,"2279 BREMEN CT, PUNTA GORDA FL 33983",26.99538987,-82.02289585
11,20140406235,Residential Roofing,REROOF SHINGLE RIP OFF,"990 LAMPP DR, ENGLEWOOD FL 34223",26.944671457106264,-82.32945469
11,20140406246,Residential Roofing,TEAR OFF & RE-ROOF WITH SHINGLES,"13478 DRISCOLL AVE, PORT CHARLOTTE FL 33953",27.032291361058746,-82.22348019
11,20140406243,Residential Roofing,RE ROOF SHINGLE,"23220 HARTLEY AVE, PORT CHARLOTTE FL 33954",27.02131266403528,-82.06735229
11,20140406170,Residential Roofing,RE-ROOF SHINGLES,"1255 GULF BLVD, ENGLEWOOD FL 34223",26.915699120440593,-82.35447692
11,20140406168,Commercial Roofing,"UNIT 575C-""JUSTICE""---ROOF 130 SQUARES--NEW STORE IN MALL NEXT TO THE FOOD COURT","1441 TAMIAMI TRL, 575C, PORT CHARLOTTE FL 33948",27.011584956446768,-82.14419398
11,20140406166,Residential Roofing,RE-ROOF HOUSE W/ SHINGLES,"1667 NEW POINT COMFORT RD, ENGLEWOOD FL 34223",26.932819481218807,-82.34209435
11,20140406172,Residential Roofing,RE-ROOF FLAT ROOF USING MODIFIED BITUMEN,"12 GOLFVIEW CT, ROTONDA WEST FL 33947",26.885761159073834,-82.28892523
11,20140406169,Residential Roofing,RE-ROOF HOUSE W/ SHINGLES & MODIFIED BITUMEN,"831 E 1ST ST, ENGLEWOOD FL 34223",26.939779390691477,-82.33582305
11,20140406160,Residential Lanai,LOT 24: GLASSROOM UNDER EXISTING ROOF ON EXISTING CONCRETE,"8320 RIVERSIDE DR, 24, PUNTA GORDA FL 33982",26.973979011178223,-81.96263477
11,20140406129,Residential Roofing,2004 PERMIT AFTER FACE - SHINGLE RE-ROOF (STORM DAMAGE),"2108 NUREMBERG BLVD, PUNTA GORDA FL 33983",27.000049660059226,-82.02403268
11,20140406055,Residential Electrical,WIRE 20 X 30 FREE STANDING METAL BUILDING.,"4180 NETTLE RD, PORT CHARLOTTE FL 33953",26.970398629334074,-82.20671707
11,20140406064,Residential Roofing,RE-SHINGLE FRONT HALF OF ROOF,"2029 ELLERY ST, PORT CHARLOTTE FL 33952",27.002431764010307,-82.12142186
11,20140406119,Residential Single Family,NEW CONSTRUCTION SINGLE FAMILY HOME,"9548 APPLIN CIR, PORT CHARLOTTE FL 33981",26.88742064273288,-82.20509335
11,20140406081,Residential Carport,CARPORT/ ALUM PAN ROOF,"4300 RIVERSIDE DR, 42, PUNTA GORDA FL 33982",26.949235465850194,-82.00707236
11,20140406034,Commercial Miscellaneous,"BLDG A: CONCRETE RESTORATION, WATERPROOFING, TILE EXTERIOR WALKWAYS, REPLACE EXISTING SCREEN ENCLOSURES","5700 GULF SHORES DR, A, PLACIDA FL 33921",26.806545128880664,-82.27661131
11,20140405945,Residential Roofing,AFTER THE FACT (2004) RE ROOF,"2286 MEETZE ST, PORT CHARLOTTE FL 33953",26.996145268352972,-82.21843718
11,20140405951,Residential Roofing,ROOF REPLACEMENT / SHINGLE ON 5V CRIMP ON,"230 KETTLE HARBOR DR, PLACIDA FL 33946",26.86567866862667,-82.31161504
11,20140405946,Residential Roofing,RE-ROOF SHINGLE,"829 E 4TH ST, ENGLEWOOD FL 34223",26.94237719869237,-82.33468634
11,20140405959,Residential Roofing,RE-ROOF SHINGLE & MODIFIED BITUMEN,"11110 FIRST AVE, PUNTA GORDA FL 33955",26.870421890057408,-82.00441788
11,20140405922,Residential Roofing,TEAR OFF TILE & REPLACE W/ SHINGLES,"1029 BAY HARBOR DR, ENGLEWOOD FL 34224",26.929492862575554,-82.33283991
11,20140405954,Residential Roofing,RE-ROOF SHINGLE & MODIFIED BITUMEN,"2132 OYSTER CREEK DR, ENGLEWOOD FL 34224",26.92178146802442,-82.32383735
11,20140405907,Residential Single Family,SFR NEW CONSTRUCTION,"2475 ODESSA LN, PUNTA GORDA FL 33983",26.989324672982757,-82.01170351
11,20140405860,Residential Roofing,REROOF SHINGLE RIP- OFF,"3274 SPICEWOOD DR, PORT CHARLOTTE FL 33981",26.981531237872375,-82.24425514
11,20140405859,Commercial Roofing,BUILDING #1---  REROOF SHINGLE--RIP OFF,"1745 GULF BLVD, 1, ENGLEWOOD FL 34223",26.921469639346075,-82.35822988
11,COD-14-00929,CE - Code Enforcement (Not High Grass Only),EXPIRED O/B ROOF PERMIT; WINDOWS & DOORS W/O PERMIT; JUNK CONDITIONS - NEW OWNER,"3469 WESTLUND TER, PORT CHARLOTTE FL 33952",26.982563113479603,-82.08997342
11,COD-14-00927,CE - Code Enforcement (Not High Grass Only),expired reroof and lift station permit,"3163 IVERSON ST, PORT CHARLOTTE FL 33952",26.98368834613926,-82.07477565
11,COD-14-00926,CE - Code Enforcement (Not High Grass Only),This house and surrounding yard look like the town dump.  The roof in the back building has collapsed and there are items strewn all around the property.  This makes the neighborhood and the general area look bad.  This is not the first time I have complained about this property.  Something needs to be permanently done about how disgusting they keep this property.,"6008 PADULA ST, PUNTA GORDA FL 33950",26.88390534,-82.00197596
11,COD-14-00921,CE - Code Enforcement (Not High Grass Only),Expired ROOF permit # 2004081969,"472 RIDGEWOOD ST, PORT CHARLOTTE FL 33952",26.983608230851797,-82.11006157
11,COD-14-00924,CE - Code Enforcement (Not High Grass Only),Created from 14-00381. Torn blue tarp on damaged roof.,"12291 ALBRECHT TER, PORT CHARLOTTE FL 33981",26.967721921793828,-82.24653625
11,CIL-14-00358,CE - CILB,NOV ~ 3 expired/1 no permit ~ Chris Walling ~ CW's Quality Roofing,,,
11,COD-14-00887,CE - Code Enforcement (Not High Grass Only),TARP ON THE ROOF,"22126 GANDY AVE, PORT CHARLOTTE FL 33952",26.99716561371109,-82.08675383
11,COD-14-00833,CE - Code Enforcement (Not High Grass Only),"A previous case stating the following:  house has no electric (meter removed) house may have no water house is closed all the time with at least one dog inside (concerns for welfare of animal with no windows open or no electric for air conditioning) owmer/resident is rarely seen at the homeThat complaint appears to have been closed without any inspections being performed.  The owner/resident, Mr. Miller, does live there but rarely comes outside.  In addition, the a/c unit haa been removed from the residence.  This would indicate that there can be no air conditioning or heat even with electricitiy.I believe animal control recently visited this residence, perhaps in response to the original complaint, and can probably verify that they did speak with the owner/resident.This could be an unsafe situation, especially if candles are being used for lighting and charcoal or propane is being used for cooking in a completely closed up home.  there is no proof of these actions but a concern nonetheless.","22244 LASALLE RD, PORT CHARLOTTE FL 33952",27.000503549690585,-82.08316802
11,20140405868,Residential Roofing,TEAR OFF SHINGLE ROF DRYIN AND INSTALL 5V CRIMP METAL,"5301 CYPRESS GROVE CIR, PUNTA GORDA FL 33982",26.99806981824004,-81.86193846
11,20140405857,Commercial Roofing,BUILDING #2--  REROOF SHINGLE RIP-OFF,"1745 GULF BLVD, 1, ENGLEWOOD FL 34223",26.921469639346075,-82.35822988
11,20140405905,Residential Single Family,SFR NEW CONSTRUCTION,"25375 AYSEN DR, PUNTA GORDA FL 33983",27.027315195110624,-82.0295945
11,20140405854,Commercial Roofing,POOL HOUSE--    RE-ROOF SHINGLE RIPOFF---,"1745 GULF BLVD, 1, ENGLEWOOD FL 34223",26.921469639346075,-82.35822988
11,20140405829,Residential Roofing,RE-ROOF SHINGLES,"1194 TALBOT ST, PORT CHARLOTTE FL 33952",27.01221454888894,-82.07749178
11,20140405837,Residential Roofing,RE-ROOF,"828 E 4TH ST, ENGLEWOOD FL 34223",26.942684083045464,-82.33467859
11,20140405808,Residential Roofing,REMOVE AND REPLACE ROOF,"5191 BURNETT ST, PORT CHARLOTTE FL 33981",26.954969405481123,-82.23157497
11,20140405831,Residential Roofing,RE-ROOF FLAT,"125 SUNNYSIDE ST, PORT CHARLOTTE FL 33952",26.973678595591423,-82.10768894
11,20140405787,Residential Roofing,TEAR OFF & RE-ROOF WITH SHINGLE,"1140 SEA CREST DR, PORT CHARLOTTE FL 33948",27.002321199960598,-82.13087462
11,20140405772,Residential Lanai,INSTALL COMPOSITE ROOF SCREEN WALLS ON NEW DECK,"12460 BACCHUS RD, PORT CHARLOTTE FL 33981",26.972076394682897,-82.24282843
11,20140405660,Residential Roofing,REROOF,"215 MARINER LN, ROTONDA WEST FL 33947",26.904714448214477,-82.27342226
11,20140405682,Residential Roofing,TEAR OFF AND NEW SHINGLE AND FLAT ROOF INSTALLATION,"882 E 2ND ST, ENGLEWOOD FL 34223",26.94097132990392,-82.33403785
11,20140405671,Residential Plumbing,MASON SFR ROOF MTD SOLAR PANELS FOR HOT WATER SYSTEM,"2160 TAIWAN CT, PUNTA GORDA FL 33983",26.998208893999053,-82.01477053
11,20140405673,Residential Plumbing,MICELI-RUPERT SFR ROOF MTD SOLAR PANELS FOR HOT WATER SYSTEM,"116 SEVILLE PL SW, PORT CHARLOTTE FL 33952",26.963762162781045,-82.1084823
11,20140405661,Residential Roofing,REPAIR SHINGLE ROOF,"2267 HARBOUR DR, PUNTA GORDA FL 33983",26.996744128876482,-81.99850459
11,20140405649,Residential Roofing,REPLACE SHINGLE ROOF,"5164 CRAWFORDSVILLE DR, PORT CHARLOTTE FL 33948",26.95492929381081,-82.14797968
11,20140405658,Residential Roofing,RE ROOF SHINGLE,"19420 MIDWAY BLVD, PORT CHARLOTTE FL 33948",26.97082900987953,-82.13137049
11,20140405646,Residential Roofing,TEAR OFF AND REPLACE EXISTING SHINGLE ROOF,"28425 CHINQUAPIN DR, PUNTA GORDA FL 33955",26.845190035644453,-81.97690585
11,20140405647,Residential Roofing,TEAR OFF AND REPLACE EXISTING MODIFIED ROOF,"23046 MIDWAY BLVD, PORT CHARLOTTE FL 33952",26.999805544723003,-82.07340233
11,20140405662,Residential Roofing,REROOF,"13563 ROMFORD AVE, PORT CHARLOTTE FL 33981",26.943092108784466,-82.22230891
11,20140405622,Residential Cage,BUILD COMPOSITE ROOF WITH GLASS WALLS POOL AGE ON EXISTING DECK & ELECTRIC IN GLASS ROOM,"1685 EDISON DR, ENGLEWOOD FL 34224",26.933790184796308,-82.32860565
11,20140405595,Residential Roofing,SHINGLE RE-ROOF,"6219 HERB ST, ENGLEWOOD FL 34224",26.939277605203014,-82.27118677
11,20140405609,Residential Roofing,RE ROOF,"15140 LYNEBURG AVE, PORT CHARLOTTE FL 33981",26.87498082987879,-82.20211791
11,20140405592,Residential Roofing,UNIT C: SHINGLE ROOF REPLACEMENT,"4065 N BEACH RD, C, ENGLEWOOD FL 34223",26.94137775231158,-82.36988062
11,20140405608,Residential Roofing,RE ROOF,"2425 ELKCAM BLVD, PORT CHARLOTTE FL 33952",26.991445611211372,-82.10395814
11,20140405557,Residential Roofing,RE ROOF,"77 TOURNAMENT RD, ROTONDA WEST FL 33947",26.882904044158728,-82.26365669
11,20140405482,Residential Roofing,RE-ROOF MODIFIED,"21298 HEPNER AVE, PORT CHARLOTTE FL 33952",26.996665840403317,-82.09791568
11,20140405512,Residential Roofing,"REMOVE TILE ROOF, INSTALL SHINGLE ROOF","125 CADDY RD, ROTONDA WEST FL 33947",26.888668067626067,-82.27919767
11,20140405528,Commercial Roofing,TEAR OFF & RE ROOF,"1380 TAMIAMI TRL, PORT CHARLOTTE FL 33948",27.01233303407474,-82.14358527
11,20140405503,Residential Roofing,ROOF REPLACEMENT,"147 ANNAPOLIS LN, ROTONDA WEST FL 33947",26.889993566271638,-82.278122
11,20140405531,Residential Remodel,"UNIT B-B204  INTERIOR BATH REMODEL; CHANGE FIXTURES, TILE","2700 N BEACH RD, B-B204, ENGLEWOOD FL 34223",,
11,20140405511,Residential Roofing,SHINGLE ROOF REPLACE MENT,"98 ANNAPOLIS LN, ROTONDA WEST FL 33947",26.88593487791013,-82.28096767
11,20140405504,Residential Roofing,ROOF REPLACEMENT,"134 CONCORD DR, PORT CHARLOTTE FL 33952",26.97456350166572,-82.09579468
11,20140405505,Residential Roofing,REOOF REPLACEMENT SHINGLES,"15538 ALCOVE CIR, PORT CHARLOTTE FL 33981",26.90645016252411,-82.19359594
11,20140405406,Commercial Roofing,REMOVE SOLAR PANELS AND REPAIR/REPLACE DAMAGED SHINGLES WHERE MOUNTS WERE,"3520 DEPEW AVE, PORT CHARLOTTE FL 33952",26.975603142488886,-82.0875397
11,20140405453,Residential Roofing,re roof,"2940 BOURBON ST, ENGLEWOOD FL 34224",26.910793209854244,-82.32869714
11,20140405398,Residential Roofing,RE-ROOF FLAT WITH PEEL & STICK,"3617 BROOKLYN AVE, PORT CHARLOTTE FL 33952",26.975536295325675,-82.08570093
11,20140405405,Residential Roofing,TEAR OFF & REPLACE SHINGLES W/ 26 GA 5V METAL,"1015 TROPICAL AVE, PORT CHARLOTTE FL 33948",26.99609377107509,-82.13249976
11,20140405417,Residential Roofing,TEAR OFF AND NEW SHINGLE ROOF INSTALLATION,"7044 DENMARK ST, ENGLEWOOD FL 34224",26.929498768255762,-82.29961392
11,20140405390,Residential Roofing,TEAR OFF & REPLACE WITH SHINGLE,"10237 WINSTEAD AVE, ENGLEWOOD FL 34224",26.930480940261507,-82.28106695
11,20140405393,Residential Roofing,RE ROOF,"11239 EULER AVE, ENGLEWOOD FL 34224",26.944360750191603,-82.26445774
11,20140405451,Residential Roofing,RE ROOF,"4609 STURKIE AVE, PORT CHARLOTTE FL 33953",26.96325101929875,-82.20986932
11,20140405458,Residential Roofing,TEAR OFF & RE ROOF,"5259 WHITE AVE, PORT CHARLOTTE FL 33981",26.95267685742474,-82.24674993
11,20140405395,Residential Roofing,TEAROFF & RE-ROOF WITH SHINGLES,"1408 WEST CORKTREE CIR, PORT CHARLOTTE FL 33952",27.01488485697732,-82.12381749
11,20140405350,Residential Roofing,SHINGLE REPLACEMENT,"1529 DAVID PL, ENGLEWOOD FL 34223",26.945311622480144,-82.34238429
11,20140405287,Residential Demolitions,"UNIT#1==INTERIOR DEMO==PARTIAL==CABINETS, TILE,  TUB ENCLOSURE---","3121 VASCO ST, 1, PUNTA GORDA FL 33950",26.91064078417868,-82.04773721
11,20140405283,Residential Roofing,TEAR OFF & REPLACE EXISTING SHINGLES ON THE BACK HIP,"609 BURLAND ST, PUNTA GORDA FL 33950",26.93050191478515,-82.03877253
11,20140405202,Residential Roofing,TEAR OFF & RE-ROOF WITH SHINGLES,"4378 DURANT ST, PORT CHARLOTTE FL 33948",26.96359431658709,-82.14750674
11,20140405267,Residential Plumbing,HYMAN SFR: INSTALL ROOF MTD SOLAR HOT WATER SYSTEM,"195 WHITE MARSH LN, ROTONDA WEST FL 33947",26.885700156818572,-82.26433568
11,20140405268,Residential Plumbing,HARRISON SFR: INSTALL ROOF MTD SOLAR HOT WATER SYSTEM,"9475 DOWNING ST, ENGLEWOOD FL 34224",26.898051786920586,-82.32249907
11,20140405270,Residential Plumbing,LEMAY SFR: INSTALL ROOF MTD SOLAR HOT WATER SYSTEM,"171 ROTONDA BLVD N, ROTONDA WEST FL 33947",26.890214868370418,-82.29594425
11,20140405238,Residential Roofing,RE-ROOF MODIFIED BITUMEN & SHINGLE,"18313 WOLBRETTE CIR, PORT CHARLOTTE FL 33948",26.964687263962865,-82.1514816
11,20140405194,Residential Roofing,TEAR OFF & REROOF WITH SHINGLES,"2114 WINNINGWAY ST, PORT CHARLOTTE FL 33948",27.00026712388715,-82.15083309
11,20140405265,Residential Plumbing,EVERETT SFR: INSTALL ROOF MTD SOLAR HOT WATER SYSTEM,"3211 VILLAGE LN, PORT CHARLOTTE FL 33953",26.982374061999497,-82.21825412
11,20140405269,Residential Plumbing,FOBEAR SFR: INSTALL ROOF MTD SOLAR HOT WATER SYSTEM,"6486 MECHLER ST, ENGLEWOOD FL 34224",26.932010776484184,-82.29542534
11,COD-14-00792,CE - Code Enforcement (Not High Grass Only),PILE OF SCRAP METAL TOO HIGH,"4137 JAMES ST, B, PORT CHARLOTTE FL 33980",26.96792969941516,-82.06520851
11,COD-14-00760,CE - Code Enforcement (Not High Grass Only),EXPIRED ROOF PERMIT #2004090440,"371 PALMETTO DR, PORT CHARLOTTE FL 33952",26.97184753505708,-82.09174345
11,20140405139,Residential Roofing,RE ROOF FLAT ONLY (LOW SLOPE APP),"25325 RAMPART BLVD, PUNTA GORDA FL 33983",26.99962983326974,-82.03058631
11,20140405150,Residential Roofing,RE ROOF SHINGLE,"6157 MARCUM ST, ENGLEWOOD FL 34224",26.941129572312047,-82.29235074
11,20140405137,Residential Roofing,RE ROOF FLAT,"5266 NEVILLE TER, PORT CHARLOTTE FL 33981",26.952507024436084,-82.21746826
11,20140405126,Residential Roofing,TEAR OFF AND REROOF,"3359 BROOKLYN AVE, PORT CHARLOTTE FL 33952",26.981941206824068,-82.08258818
11,20140405122,Residential Roofing,RE-ROOF SHINGLE---RIP OFF,"1014 LEE ST, ENGLEWOOD FL 34224",26.931255299991854,-82.33227538
11,20140405136,Residential Roofing,REPLACE SHINGLES,"18362 ACKERMAN AVE, PORT CHARLOTTE FL 33948",26.965867988699248,-82.14498132
11,20140405145,Residential Roofing,RE ROOF SHINGLE,"475 BOWMAN TER, PORT CHARLOTTE FL 33953",27.021551071186494,-82.19126224
11,20140405123,Residential Roofing,RE-ROOF SHINGLE,"12413 JOVE TER, PORT CHARLOTTE FL 33981",26.974947059350082,-82.24299624
11,20140405151,Residential Roofing,RE ROOF SHINGLE,"18577 KLINGLER CIR, PORT CHARLOTTE FL 33948",26.970464677005115,-82.14234163
